source_file,channel_short,date,proposed_label,source_strategy,keyword_hits,text,clean_text,candidate_kind,final_label,final_topic_id,confidence,margin,logreg_top,nb_top,nn_top
rt_russian.csv,rt_russian,2026-05-20T09:07:35+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","Владимир Путин и Пэн Пай, которого спустя годы **нашёл RT**, тепло обнялись на прощание.

На встрече в Пекине президент пригласил мужчину в Россию, тот пообещал приехать.

Первый раз они встретились в 2000 году, когда китаец был ещё ребёнком. Путин сфотографировался с ним во время своего первого визита в КНР. И позже **RT **[**выяснил**](https://t.me/rt_russian/250515), что того самого мальчика зовут Пэн Пай. Он отозвался на призыв RT China в местных соцсетях. 

__Видео «Раптли» ____@ruptlyalert____.__

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",владимир путин и пэн пай которого спустя годы нашёл rt тепло обнялись на прощание на встрече в пекине президент пригласил мужчину в россию тот пообещал приехать первый раз они встретились в 2000 году когда китаец был ещё ребёнком путин сфотографировался с ним во время своего первого визита в кнр и позже rt выяснил что того самого мальчика зовут пэн пай он отозвался на призыв rt china в местных соцсетях видео раптли подписаться на rt тг зеркало max,review,"Общество, государство, политика",3,0.352281,0.204025,Экономика,Искусство и культура,Экономика
tass_agency.csv,tass_agency,2026-05-23T09:28:00+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика",Путин выразил соболезнования Си Цзиньпину в связи с катастрофой на угольной шахте в провинции Шаньси.,путин выразил соболезнования си цзиньпину в связи с катастрофой на угольной шахте в провинции шаньси,review,"Общество, государство, политика",3,0.346813,0.213876,Искусство и культура,Искусство и культура,Экономика
rt_russian.csv,rt_russian,2026-05-20T09:02:46+00:00,"Общество, государство, политика",keyword_review,"Общество, государство, политика","**Владимир Путин оставил автограф на фото с первой встречи с Пэн Паем. 
**
Оно было сделано ещё в 2000 году. Тогда китайский инженер был ребёнком.  

Мужчина преподнёс ответный подарок российскому лидеру — винный набор «Пение птиц» с ручной росписью. Кувшин в нём сделан так, что при наливании вина изнутри начинает раздаваться птичья трель.

Ранее в интервью RT Пэн Пай [признался](https://t.me/rt_russian/251476), что считает первую встречу с Путиным судьбоносной для себя. **Спустя более чем 20 лет RT нашёл его** — мужчина отозвался на призыв в соцсетях.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",владимир путин оставил автограф на фото с первой встречи с пэн паем оно было сделано ещё в 2000 году тогда китайский инженер был ребёнком мужчина преподнёс ответный подарок российскому лидеру винный набор пение птиц с ручной росписью кувшин в нём сделан так что при наливании вина изнутри начинает раздаваться птичья трель ранее в интервью rt пэн пай признался что считает первую встречу с путиным судьбоносной для себя спустя более чем 20 лет rt нашёл его мужчина отозвался на призыв в соцсетях подписаться на rt тг зеркало max,review,"Общество, государство, политика",3,0.344207,0.176655,Развлечения,Искусство и культура,Развлечения
rian_ru.csv,rian_ru,2026-05-21T08:59:26+00:00,Медицина,keyword_review,Медицина,"В крайне тяжелом состоянии [остается](https://ria.ru/20260521/balkon-2093731598.html) один из подростков, пострадавших при обрушении балкона в школе Севастополя. 

Врачи борются за его жизнь. 

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",в крайне тяжелом состоянии остается один из подростков пострадавших при обрушении балкона в школе севастополя врачи борются за его жизнь подписаться на риа новости,review,Медицина,5,0.467827,0.344847,Экономика,Искусство и культура,Медицина
rian_ru.csv,rian_ru,2026-05-21T16:50:27+00:00,Медицина,keyword_review,Медицина,"**Не больше одной чашки кофе в день можно пить в жару,** [предупредили](https://ria.ru/20260521/kofe-2093682848.html) врачи.

Кофеин обладает мочегонным эффектом, а в жару организм и так теряет много жидкости.

А тем, у кого есть хронические заболевания, лучше от кофе отказаться вовсе. 

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",не больше одной чашки кофе в день можно пить в жару предупредили врачи кофеин обладает мочегонным эффектом а в жару организм и так теряет много жидкости а тем у кого есть хронические заболевания лучше от кофе отказаться вовсе подписаться на риа новости,review,Медицина,5,0.42155,0.2584,Медицина,Искусство и культура,Медицина
rian_ru.csv,rian_ru,2026-05-22T15:39:10+00:00,Медицина,keyword_review,Медицина,"**Роспотребнадзор приостановил ввоз и оборот минеральной воды ""Джермук"" в России.**

Указанная продукция не соответствует информации, указанной в маркировке… введение в заблуждение относительно лечебных свойств продукции может привести к неэффективному лечению, ухудшению здоровья"", - [сообщили](https://ria.ru/20260522/dzhermuk-2094136950.html) в ведомстве.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",роспотребнадзор приостановил ввоз и оборот минеральной воды джермук в россии указанная продукция не соответствует информации указанной в маркировке введение в заблуждение относительно лечебных свойств продукции может привести к неэффективному лечению ухудшению здоровья сообщили в ведомстве подписаться на риа новости,review,Медицина,5,0.41421,0.278617,Искусство и культура,Искусство и культура,Медицина
bbcrussian.csv,bbcrussian,2026-05-17T05:49:15+00:00,Медицина,keyword_review,Медицина,"**ВОЗ объявила вспышку Эболы в Демократической Республике Конго чрезвычайной ситуацией международного значения**

По данным Всемирной организации здравоохранения, известно о 246 предполагаемых случаях заражения Эболой и о 80 смертельных случаях. При этом есть «значительная неопределенность относительно истинного числа зараженных лиц и географического распространения» болезни, заявил генеральный директор ВОЗ Тедрос Адханом Гебрейесус.

Нынешняя вспышка вызвана штаммом вируса Бундибугио. Одобренных вакцин или методов лечения против него не существует, отмечает ВОЗ.

Вирус распространился за пределы Демократической Республики Конго, два подтвержденных случая есть в соседней Уганде.

Как отмечает ВОЗ, пока масштабы вспышки не соответствуют определению пандемической чрезвычайной ситуации.

🔗 [Сайт без VPN](http://bit.ly/bbcrussian) | [Telegram](https://t.me/bbcrussian) | [WhatsApp](https://whatsapp.com/channel/0029VaZ437k4Y9li4jkzIU0G) | [YouTube](https://www.youtube.com/@bbcnewsrussian) | [Рассылка](https://forms.office.com/e/DwxsSgvpyR)",воз объявила вспышку эболы в демократической республике конго чрезвычайной ситуацией международного значения по данным всемирной организации здравоохранения известно о 246 предполагаемых случаях заражения эболой и о 80 смертельных случаях при этом есть значительная неопределенность относительно истинного числа зараженных лиц и географического распространения болезни заявил генеральный директор воз тедрос адханом гебрейесус нынешняя вспышка вызвана штаммом вируса бундибугио одобренных вакцин или методов лечения против него не существует отмечает воз вирус распространился за пределы демократической республики конго два подтвержденных случая есть в соседней уганде как отмечает воз пока масштабы вспышки не соответствуют определению пандемической чрезвычайной ситуации сайт без vpn telegram whatsapp youtube рассылка,review,Медицина,5,0.412505,0.264543,Искусство и культура,Искусство и культура,Медицина
rt_russian.csv,rt_russian,2026-05-22T15:35:56+00:00,Медицина,keyword_review,Медицина,"**Ввоз на территорию РФ армянской минеральной воды «Джермук» и оборот этого товара приостановлены с 22 мая.**

В Роспотребнадзоре отметили, что продукция не соответствует информации, указанной в маркировке:

«В воде было выявлено превышение содержания гидрокарбоната — гидрокарбоната-иона, хлоридов и сульфатов. Введение в заблуждение относительно лечебных свойств продукции может привести к неэффективному лечению и ухудшению здоровья».

Напомним, Россельхознадзор с 22 мая решил [ограничить](https://t.me/rt_russian/281406) ввоз цветов из Армении, также [есть проблемы](https://t.me/rt_russian/281557) с местными овощами и фруктами.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",ввоз на территорию рф армянской минеральной воды джермук и оборот этого товара приостановлены с 22 мая в роспотребнадзоре отметили что продукция не соответствует информации указанной в маркировке в воде было выявлено превышение содержания гидрокарбоната гидрокарбоната иона хлоридов и сульфатов введение в заблуждение относительно лечебных свойств продукции может привести к неэффективному лечению и ухудшению здоровья напомним россельхознадзор с 22 мая решил ограничить ввоз цветов из армении также есть проблемы с местными овощами и фруктами подписаться на rt тг зеркало max,review,Медицина,5,0.411377,0.280479,Медицина,Искусство и культура,Медицина
rian_ru.csv,rian_ru,2026-05-22T23:02:58+00:00,Медицина,keyword_review,Медицина,"**Лихорадку Западного Нила могут переносить российские комары, **[**предупредили**](https://ria.ru/20260523/komary-2094203819.html)** в Роспотребнадзоре.**

Основные меры профилактики – защита от укусов комаров: на природе применяйте репелленты, в жилых и дачных помещениях используйте москитные сетки.

В ведомстве добавили, что вирус Западного Нила регистрируется в России с 1999 года, преимущественно в южных регионах, но не передается от человека к человеку.

🔹 [Подписаться на РИА Новости](https://t.me/rian_ru)",лихорадку западного нила могут переносить российские комары предупредили в роспотребнадзоре основные меры профилактики защита от укусов комаров на природе применяйте репелленты в жилых и дачных помещениях используйте москитные сетки в ведомстве добавили что вирус западного нила регистрируется в россии с 1999 года преимущественно в южных регионах но не передается от человека к человеку подписаться на риа новости,review,Медицина,5,0.410973,0.228001,Искусство и культура,Искусство и культура,Медицина
rbc_news.csv,rbc_news,2026-05-19T18:00:59+00:00,Медицина,keyword_review,Медицина,"🎙 Прямо сейчас в новом выпуске «Качества жизни» на Радио РБК врач-эндокринолог Максим Кузнецов объясняет:

▪️почему лишний вес нельзя сводить к «силе воли», 
▪️правда ли гормоны виноваты в ожирении, 
▪️кому могут быть нужны препараты вроде «Оземпика»,
▪️почему уколы для похудения не должны становиться способом «быстро подготовиться к лету».

А еще — о ходьбе, метаболизме после 30, «здоровом ожирении», жире вокруг органов, БАДах и привычке искать у себя дефициты.

**🎙️Слушайте выпуск «Качества жизни» **[**прямо сейчас**](https://t.me/rbc_news?livestream)** на Радио РБК и **[**на подкаст-площадках**](https://mave.stream/e/Q8brUZvDgd)**.**",прямо сейчас в новом выпуске качества жизни на радио рбк врач эндокринолог максим кузнецов объясняет почему лишний вес нельзя сводить к силе воли правда ли гормоны виноваты в ожирении кому могут быть нужны препараты вроде оземпика почему уколы для похудения не должны становиться способом быстро подготовиться к лету а еще о ходьбе метаболизме после 30 здоровом ожирении жире вокруг органов бадах и привычке искать у себя дефициты слушайте выпуск качества жизни прямо сейчас на радио рбк и на подкаст площадках,review,Медицина,5,0.406862,0.27407,Искусство и культура,Искусство и культура,Медицина
kommersant.csv,kommersant,2026-05-20T18:28:59+00:00,Медицина,keyword_review,Медицина,"Неизвестно, кто теперь будет говорить обществу неудобную правду о масштабах эпидемии ВИЧ. 

В Москве скончался академик РАН Вадим Покровский — заведующий специализированным научно-исследовательским отделом по профилактике и борьбе со СПИДом ЦНИИ эпидемиологии Роспотребнадзора. Должность длинная и непонятная, поэтому можно сказать проще — это был самый авторитетный в России специалист по теме ВИЧ и СПИДа. 

Академик Покровский начал свою борьбу с вирусом еще в советское время — буквально искал самого первого в стране «нулевого пациента». Но за 71 год его жизни СПИД перестал быть экзотическим заболеванием маргиналов. 

Спецкор «Ъ» **Александр Черных **[рассказывает,](https://www.kommersant.ru/doc/8674016?tg) как Вадим Покровский призывал бороться с эпидемией ВИЧ и не боялся говорить неудобную правду о ней.

@kommersant",неизвестно кто теперь будет говорить обществу неудобную правду о масштабах эпидемии вич в москве скончался академик ран вадим покровский заведующий специализированным научно исследовательским отделом по профилактике и борьбе со спидом цнии эпидемиологии роспотребнадзора должность длинная и непонятная поэтому можно сказать проще это был самый авторитетный в россии специалист по теме вич и спида академик покровский начал свою борьбу с вирусом еще в советское время буквально искал самого первого в стране нулевого пациента но за 71 год его жизни спид перестал быть экзотическим заболеванием маргиналов спецкор ъ александр черных рассказывает как вадим покровский призывал бороться с эпидемией вич и не боялся говорить неудобную правду о ней,review,Медицина,5,0.404908,0.252193,Развлечения,Искусство и культура,Экономика
meduzalive.csv,meduzalive,2026-05-18T17:02:26+00:00,Медицина,keyword_review,Медицина,"**Что за вирус Бундибуджио, вызвавший вспышку лихорадки Эбола в Уганде и Демократической Республике Конго? И насколько это опасно?
**
В мире снова вспышка эболавирусной инфекции. ВОЗ объявила ее чрезвычайной ситуацией международного значения. От этой разновидности вируса нет вакцин и лечения. Рассказываем в двух абзацах, что нужно знать об этой ситуации людям, которые живут за пределами Уганды и Демократической Республики Конго — стран, где уже есть сотни заболевших.

Открыть с [VPN](https://meduza.io/feature/2026/05/18/v-mire-snova-vspyshka-lihoradki-ebola-tak-chto-voz-dazhe-ob-yavila-chrezvychaynuyu-situatsiyu-mezhdunarodnogo-znacheniya-naskolko-eto-opasno?utm_source=tg_live&utm_medium=post_ru) | [без VPN](https://bit.ly/meduzamirror#/feature/2026/05/18/v-mire-snova-vspyshka-lihoradki-ebola-tak-chto-voz-dazhe-ob-yavila-chrezvychaynuyu-situatsiyu-mezhdunarodnogo-znacheniya-naskolko-eto-opasno?utm_source=tg_live&utm_medium=post_ru)

@meduzalive",что за вирус бундибуджио вызвавший вспышку лихорадки эбола в уганде и демократической республике конго и насколько это опасно в мире снова вспышка эболавирусной инфекции воз объявила ее чрезвычайной ситуацией международного значения от этой разновидности вируса нет вакцин и лечения рассказываем в двух абзацах что нужно знать об этой ситуации людям которые живут за пределами уганды и демократической республики конго стран где уже есть сотни заболевших открыть с vpn без vpn,review,Медицина,5,0.402642,0.258415,Искусство и культура,Искусство и культура,Медицина
