id,date,text,views,forwards,replies
281718,2026-05-23T20:18:22+00:00,,31092,68,
281717,2026-05-23T20:18:22+00:00,"**В Белграде столкновения **[**протестующих**](https://t.me/rt_russian/281710)** с полицией.**

Митингующие бросают в силовиков разные предметы и фаеры, устраивают пожары. По данным местных СМИ, задержаны 20 человек.

Сегодня проходит очередная антиправительственная акция. Протесты периодически идут в стране с ноября 2024 года после [обрушения](https://t.me/rt_russian/219838) бетонного козырька на ж/д вокзале в Нови-Саде. Тогда погибли 15 человек.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",30076,78,
281716,2026-05-23T19:41:11+00:00,"**Вэнс рассматривает возможность отказаться от участия в **[**президентской гонке**](https://t.me/rt_russian/280585)** в США в 2028 году.**

Об этом пишет Daily Mail со ссылкой на источники. По данным издания, после [ухода в отставку](https://t.me/rt_russian/281619) Тулси Габбард он остался «одиноким голубем» в команде Трампа и «оказался в ещё большей изоляции».

Газета отмечает, что это происходит в тот момент, когда авторитет Марко Рубио в Белом доме как никогда высок: госсекретарь помогает планировать вторжение на Кубу, а вице-президент буксует в мирных переговорах с Ираном.

Её источники сообщают: мягкая внешняя политика Вэнса поставила его на путь конфронтации с Трампом.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",35288,71,
281715,2026-05-23T18:29:42+00:00,"**22-летняя **[**студентка Оксана**](https://t.me/rt_russian/281556)**, пропавшая после удара ВСУ по общежитию в Старобельске, погибла. **

Об этом сообщил RT её молодой человек Игорь. Тело девушки нашли под обломками в подвале здания.

Последний раз её видела сестра. В момент атаки они пытались спастись на улице. После одного из прилётов сестра Оксаны получила ранение и упала. Больше Оксану никто не видел.

Девушка была главой волонтёрского отряда. Они с сестрой сироты, росли на попечении у бабушки. Сейчас друзья и родные объявили сбор на похороны Оксаны.

По последним данным, в результате [теракта](https://t.me/rt_russian/281662?single), устроенного ВСУ в Старобельске, погибли 18 человек, 43 пострадали. Поиски ещё троих продолжаются.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",53512,109,
281714,2026-05-23T18:00:20+00:00,"‼‼‼ **за 23 мая на сайте «RT на русском»**:

🟩Россия [организует](https://russian.rt.com/ussr/news/1635461-zaharova-starobelsk-smi) поездку иностранных корреспондентов на место теракта ВСУ в Старобельске, заявила Захарова. Она отметила: журналисты БиБиСи [отказались](https://russian.rt.com/ussr/news/1635482-zaharova-otkaz-bbc) ехать, власти Японии [запретили](https://russian.rt.com/ussr/news/1635453-yaponiya-zapret-smi-starobelsk) своим СМИ освещать трагедию;

🟩как [выглядит](https://russian.rt.com/ussr/news/1635450-starobelsk-obrushenie-devochki) изнутри общежитие в Старобельске после удара ВСУ, [показали](https://russian.rt.com/ussr/video/1635515-korrespondent-rt-pokazal-kak-vyglyadit-vnutri-obschezhitie) корр RT Мурад Газдиев и военкор RT Саргон Хадая;

🟩западные СМИ проигнорировали теракт в Старобельске, как и удар США по начальной школе для девочек в Минабе, [заявил](https://russian.rt.com/world/news/1635529-mediaekspert-shafiyan-zapadnye-smi) RT медиасоветник иранского президента Шафиян;

🟩Трамп [сказал](http://russian.rt.com/world/news/1635518-tramp-24-maya-reshenie), что примет решение по Ирану 24 мая. Президент США всерьёз рассматривает возможность новых ударов, [пишут](https://russian.rt.com/world/news/1635247-axios-tramp-udary-iran) СМИ;

🟩сопредседатель немецкой партии «АдГ» Хрупалла [осудил](https://russian.rt.com/world/news/1635434-germaniya-cenzura-osuzhdenie) цензуру, которой подвергается RT в Германии;

🟩как российских бойцов учат сбивать украинские дроны и уворачиваться от них, [рассказал](https://russian.rt.com/ussr/video/1635537-drony-podgotovka-yaremchuk) военкору RT Александру Яремчуку инструктор из 164-й бригады 25-й общевойсковой армии.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",51103,25,
281713,2026-05-23T17:46:29+00:00,"**Один из студентов провалился с пятого этажа общежития на второй во время **[**атаки**](https://t.me/rt_russian/281679)** ВСУ в Старобельске. Он выжил, но потерял в теракте половину друзей.**

Подробности Максим рассказал военкору RT Александру Яремчуку @yaremshooter. После первого удара БПЛА молодого человека завалило обломками, но он выбрался и пытался вывести за руку одну из девочек. После второго под его ногами провалился пол.

«Я начинаю вставать, мне кирпич на голову падает. И обратно упал. Слышу, что дрон летит. Я резко встаю, только шаг делаю — и меня волной на улицу выносит», — вспоминает он.

Вместе с другими студентами Максим перелез через забор и добежал до ближайших зданий. Там их укрыли и оказали помощь местные жители. По его словам, удары пришлись туда, где в основном жили девочки, он слышал их крики о помощи.

По последним данным, от удара ВСУ по Старобельску [погибли](https://russian.rt.com/ussr/news/1635510-kolledzh-lnr-vsu) 18 человек, 43 пострадали.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",53048,215,
281712,2026-05-23T17:31:39+00:00,,48092,135,
281711,2026-05-23T17:31:39+00:00,,48834,136,
281710,2026-05-23T17:31:39+00:00,"**Массовый протест снова проходит в центре Белграда. **

Митингующие требуют досрочных выборов и обещают объявить о своей политической программе.

Антиправительственные акции студентов и оппозиции периодически идут в стране с ноября 2024 года после [обрушения](https://t.me/rt_russian/219838) бетонного козырька на ж/д вокзале в Нови-Саде. Тогда погибли 15 человек.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",44759,139,
281709,2026-05-23T17:16:23+00:00,"**Посольство США в Киеве предупредило о вероятной серьёзной воздушной атаке в течение следующих суток.

**Американских граждан попросили быть готовыми укрыться в убежище. Предупреждение распространяется на всю территорию Украины.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",45634,181,
281708,2026-05-23T17:12:29+00:00,"**Мединский — о **[**теракте**](https://t.me/rt_russian/281679)**, устроенном ВСУ в Старобельске, и реакции Запада:**

«По школам, училищам, пионерским лагерям, по детям прицельно били только нацисты в Великую Отечественную. Иных аналогий не припомню.

P. S. Особенно потрясает [реакция](https://t.me/rt_russian/281634) этих выродков из Латвии и Дании, сидящих в ООН и «не чувствующих стыда». 

Мы часто бываем добросердечны, забывчивы и склонны прощать. Но только задумайтесь, что способны сделать эти люди с нами, с нашими детьми, если они победят».

По последним данным, в результате удара ВСУ по педколледжу и общежитию погибли 18 человек, пострадали 43. Ещё троих ищут под завалами.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",44807,115,
281707,2026-05-23T16:32:43+00:00,"**Беспилотник ВСУ атаковал центр Луганска: пострадали два человека, их госпитализировали.**

Об этом сообщил глава ЛНР Леонид Пасечник:

«В то время как республика переживает чудовищный [удар](https://t.me/rt_russian/281696) по студенческому общежитию в Старобельске, неонацисты продолжают бить по мирным городам».

БПЛА сдетонировал около аптеки и цветочного магазина. Это место в центре, где собирается молодёжь, гуляют родители с маленькими детьми, отметил Пасечник.

__Фото опубликовал глава ЛНР.__

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",51643,178,
281706,2026-05-23T16:19:04+00:00,"**Западные СМИ проигнорировали устроенный ВСУ **[**теракт**](https://t.me/rt_russian/281662)** в Старобельске, как и удар США по начальной школе для девочек в Минабе.**
 
На это в разговоре с RT обратил внимание медиасоветник иранского президента Али Асгар Шафиян:

«Здесь не то что не было поддержки — Запад вообще проигнорировал этот вопрос. Если посмотреть на их СМИ, видно, что они были почти полностью безразличны. Это очень похоже на то, что было в отношении событий в Минабе».

Атака на учебное заведение и его общежитие идёт вразрез с дипломатическими усилиями по украинскому конфликту, которые предпринимались последний год, подчеркнул Шафиян.
 
Ранее аккредитованных в Москве иностранных журналистов МИД пригласил на место трагедии в Старобельске. БиБиСи и CNN от предложения [отказались](https://t.me/rt_russian/281671).

Напомним, в феврале США нанесли удар по школе «Томагавком». [Жертвами](https://t.me/rt_russian/273890) стали 175 человек — дети и учителя. В Старобельске, где ВСУ организовали теракт, число погибших выросло до 18.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",51390,87,
281705,2026-05-23T16:13:30+00:00,"**Россиянин Матвей Сафонов и украинец Илья Забарный не стали пожимать руки перед тренировочным матчем.**

Сафонов, напомним, играет за ПСЖ с 2024 года, а Забарный подписал контракт летом 2025-го. Спортивные СМИ писали, что они [поддерживают](https://russian.rt.com/sport/news/1635505-safonov-zabarnyi-pszh-rukopozhatie) рабочие отношения.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",46280,92,
281704,2026-05-23T16:02:59+00:00,"**Трамп к воскресенью, вероятно, примет решение, возобновлять ли войну с Ираном.**

По его словам, сегодня он встретится со своими переговорщиками, чтобы обсудить последнее предложение Тегерана.

В разговоре с Axios президент США [добавил](https://russian.rt.com/world/news/1635518-tramp-24-maya-reshenie): вероятность, удастся ли ему заключить «хорошую» сделку или же он «разнесёт их к чёрту», составляет «твёрдые 50 на 50».

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",45714,62,
281703,2026-05-23T15:40:34+00:00,"**ВСУ атаковали транспортный цех Запорожской АЭС, сообщили на станции.**

Задействовали минимум десять дронов. Повреждены восемь автобусов, которые используются для перевозки персонала. 

Взрывы также были в самом Энергодаре. Повреждения получили два гражданских автобуса. Никто не пострадал.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",47389,93,
281702,2026-05-23T15:37:22+00:00,"**На видео — мама одного из мальчиков, пострадавших в **[**теракте**](https://t.me/rt_russian/281683)**, устроенном ВСУ в Старобельске.**

На данный момент известно о 18 погибших при ударе ВСУ по общежитию колледжа, личности 17 из них [установлены](https://russian.rt.com/ussr/news/1635507-vlasti-lnr-lichnosti). Пострадали 43 человека. Под завалами ищут ещё троих.

__Видео: «Луганск 24».__

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",46185,99,
281701,2026-05-23T15:23:22+00:00,,50692,115,
281700,2026-05-23T15:23:22+00:00,,52136,116,
281699,2026-05-23T15:23:22+00:00,,49377,115,
281698,2026-05-23T15:23:22+00:00,"Власти ЛНР опубликовали список с именами 17 погибших, 43 раненых и четырёх пропавших без вести в результате [атаки](https://t.me/rt_russian/281662) ВСУ на колледж и общежитие в Старобельске.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",47073,124,
281697,2026-05-23T15:15:33+00:00,"**FT: американские чиновники настаивают на отставке президента Кубы Мигеля Диас-Канеля.**

Ранее Рубио назвал маловероятным мирное урегулирование отношений с Кубой. 

NYT также [писала](https://t.me/rt_russian/281045), что Штаты могут использовать «венесуэльский сценарий» на Кубе и захватить экс-президента Рауля Кастро. Против него в США выдвинули обвинения.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",44675,36,
281696,2026-05-23T15:07:32+00:00,"**Люди несут цветы к месту трагедии в Старобельске**. 

Стихийный мемориал организовали сотрудники колледжа, по зданию и общежитию которого [ударили](https://t.me/rt_russian/281689) ВСУ.

По последним данным, в результате теракта [погибли](https://russian.rt.com/ussr/news/1635470-chislo-pogibshih-udar-vsu) 18 человек, пострадали 42. Спасательные работы продолжаются, под завалами могут быть ещё люди — ищут троих.

__Кадры военкора RT Александра Яремчука ____@yaremshooter____.__

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",63252,157,
281695,2026-05-23T14:55:55+00:00,"**Шифрование в WhatsApp — это гигантский обман, заявил Павел Дуров.
**
Так он прокомментировал новость, что штат Техас подал в суд на мессенджер и экстремистскую Meta, которой он принадлежит, за ложь пользователям о конфиденциальности:

«Потому что сотрудники WhatsApp имеют доступ «практически ко всем» личным сообщениям. Теперь мы знаем, что имел в виду основатель WhatsApp, когда сказал, что «продал приватность своих пользователей».

Bloomberg ранее писал, что Meta [обвинили](https://russian.rt.com/world/news/1587350-whatsapp-meta-moshennichestvo) в мошенничестве из-за доступа к перепискам в мессенджере.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",47725,158,
281694,2026-05-23T14:41:53+00:00,"**Российских бойцов на тренировочных полигонах учат не только сбивать украинские дроны, но и уклоняться от них.**

Подробнее о работе инструкторов из 164-й бригады 25-й общевойсковой армии — в сюжете военкора RT Александра Яремчука @yaremshooter. Полное видео [тут](https://max.ru/RT/AZ5VMMc2JRA).

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",47517,37,
281693,2026-05-23T14:29:55+00:00,"Рубио заявил о прогрессе на переговорах с Ираном и допустил появление новостей на эту тему в ближайшее время.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",46157,1,
281692,2026-05-23T14:25:53+00:00,"**Мокрый снег накроет Московскую область, но до столицы не доберётся, прогнозирует синоптик.**

По словам Евгения Тишковца, осадки символические: снег будет таять на лету. Рекордов холода не будет, добавил он.

Ранее [сообщалось](https://t.me/rt_russian/281655), что после рекордной жары температура в Москве в середине следующей недели опустится до +12 **°**С.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",48876,305,
281691,2026-05-23T14:20:37+00:00,"**Почти 37 млн бутылок армянской воды «Джермук» попали под запрет продажи в РФ. В ней Роспотребнадзор ранее **[**нашёл**](https://t.me/rt_russian/281602)** нарушения.**

Об этом сообщили в Центре развития перспективных технологий (оператор госсистемы «Честный знак»).

Также Роспотребнадзор [приостановил](https://russian.rt.com/russia/news/1635301-alkogol-armeniya-izyyatie) ввоз и продажу в РФ некачественного армянского алкоголя. А Россельхознадзор с 22 мая решил [ограничить](https://t.me/rt_russian/281406) ввоз цветов из Армении. [Проблемы](https://t.me/rt_russian/281557) есть и с местными овощами и фруктами.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",47073,124,
281690,2026-05-23T14:09:18+00:00,"**ЛДПР оплатит билеты в Старобельск всем европейским журналистам, заявил RT Леонид Слуцкий:**

«Приезжайте! Посмотрите в глаза родителей, чьи дети погибли под обломками. Пообщайтесь со студентами, которых после удара дронами ВСУ накрыло бетонными плитами прямо в кроватях».

Слуцкий обратил внимание на [утверждения](https://t.me/rt_russian/281634) постпреда Латвии в ООН о том, что удара по Старобельску якобы не было, а также отметил слова представительницы Дании, которая заявила, что не может подтвердить обстоятельства трагедии, потому что у Европы «нет доступа» к месту:

«Постоянный представитель России при ООН Василий Небензя справедливо спросил: «Вам предоставить доступ к завалам?» Ответа ожидаемо не последовало. Западу не нужна правда. Однако уверен, что в Европе есть те, кто готов принять правду».

Ранее Мария Захарова [сообщила](https://t.me/rt_russian/281656), что МИД организует посещение места трагедии для аккредитованных в Москве иностранных журналистов. Почти сразу британская БиБиСи [отказалась](https://t.me/rt_russian/281671), а американский CNN сослался на отпуск.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",47089,142,
281689,2026-05-23T13:53:29+00:00,"«Выжившие студенты рассказывают, что дроны долго кружили над ними и били прицельно по общежитию!»

**Яна Лантратова сообщила, что ВСУ **[**нанесли**](https://t.me/rt_russian/281662)** очень много ударов по общежитию в Старобельске. Повреждены также учебный корпус педколледжа, административные здания, магазины и дома**.

«Тяжело смотреть на кадры, которые присылают коллеги. Погибшие дети, крики родителей... Враг целенаправленно бьёт по самым беззащитным — по мирному населению», — добавила @lantratovaDOBRO.

Спасательные работы там продолжаются, под завалами могут быть ещё люди — ищут троих. По последним данным, в результате теракта [погибли](https://russian.rt.com/ussr/news/1635470-chislo-pogibshih-udar-vsu) 18 человек, пострадали 42.

__Кадры военкора RT Саргона Хадая ____@Sargon_Hadaya____.__

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",60239,204,
281688,2026-05-23T13:26:13+00:00,"**Франция запретила въезд министру нацбезопасности Израиля и призвала ЕС ввести против него санкции.**

Поводом стало [видео](https://t.me/rt_russian/281401) издевательств над активистами, снятое на судне флотилии «Сумуд». Людей там ставили на колени лицом вниз, связывали руки и заставляли слушать гимн Израиля. Итамар Бен-Гвир выложил кадры в свои соцсети.   

Судно, напомним, направлялось к сектору Газа для доставки гумпомощи. Его задержали израильские силовики.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",48582,97,
281687,2026-05-23T13:25:25+00:00,"«Соединённые Штаты Ближнего Востока?»: Трамп опубликовал карту, где Иран изображён в цветах флага США.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",46912,110,
281686,2026-05-23T13:17:56+00:00,"Число жертв [теракта](https://t.me/rt_russian/281679) ВСУ в Старобельске увеличилось до 18, сообщили в МЧС.

Предположительно, под завалами общежития колледжа могут находиться ещё три человека.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",49539,116,
281685,2026-05-23T13:12:52+00:00,,52427,72,
281684,2026-05-23T13:12:52+00:00,,52884,71,
281683,2026-05-23T13:12:52+00:00,"**Обрушившиеся стены и выбитые двери — военкор RT Александр Яремчук ****@yaremshooter**** показал, как после **[**атаки**](https://t.me/rt_russian/281566)** ВСУ выглядит изнутри** **общежитие колледжа в Старобельске. **

Спасатели продолжают разбирать завалы в надежде найти выживших. На месте трагедии больше суток работает СК. Ранее было возбуждено уголовное дело о теракте. 

На данный момент известно о 16 погибших. Предположительно, под завалами остаются ещё пять человек.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",44658,73,
281682,2026-05-23T13:02:59+00:00,"**Студентов колледжа в Старобельске перевели на дистанционку. Жившие в общежитии, **[**атакованном**](https://t.me/rt_russian/281678)** ВСУ, отправились домой.
**
Об этом сообщили в Минпросвещения РФ. В ведомстве решили отправить студентов до 18 лет на отдых в детские центры.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",46905,35,
281681,2026-05-23T12:38:58+00:00,"До 16 выросло число погибших в результате [атаки](https://t.me/rt_russian/281664) ВСУ на колледж в Старобельске, сообщили в МЧС. Тела ещё четырёх человек извлечены из-под завалов.

Предварительно, под завалами остаются ещё пять человек.

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",60079,125,
281680,2026-05-23T12:30:57+00:00,"**Японским корреспондентам запретили освещать теракт, организованный ВСУ в Старобельске, о решении Токио стало известно Москве, заявила Мария Захарова.**

Для желающих иностранных журналистов Москва начала организовывать поездку на место прицельного [удара ВСУ.](https://t.me/rt_russian/281678)

«Сегодня утром мы приняли решение о формировании пула, в который мы приглашаем абсолютно открыто всех иностранных корреспондентов, которые находятся на территории нашей страны», — отметила @MariaVladimirovnaZakharova.

Захарова подчеркнула, что МИД получил заявки от большого количества журналистов: «Сделаем всё, чтобы они туда попали. Будут предоставлены переводчики».

🟩 Подписаться на RT: [ТГ](https://t.me/+ELcA6UUZf0w3Y2Uy) | [Зеркало](https://t.me/+l_Ri4dv_r_g1YTIy) | [MAX](https://max.ru/RT)",49846,145,
